seed,order,n_src_vois,dist_max_vois(m)
591,15,507,0.166328153273247
592,1,7,0.0247621334834327
592,2,19,0.0488643499544636
592,3,37,0.068909346976118
592,4,61,0.0882497573150183
592,5,90,0.105189859483395
592,6,123,0.117442797995998
592,7,160,0.133523600199278
592,8,200,0.152777712036662
592,9,243,0.162696249638063
592,10,288,0.166328153273247
592,11,335,0.166328153273247
592,12,383,0.166328153273247
592,13,429,0.166328153273247
592,14,472,0.166328153273247
592,15,513,0.166328153273247
593,1,7,0.0281921294197456
593,2,19,0.054593002243551
593,3,37,0.0745632222472297
593,4,61,0.0939277519500334
593,5,91,0.111551397684188
593,6,125,0.12274367844107
593,7,162,0.1435257739113
593,8,202,0.150992690570358
593,9,245,0.157687113816434
593,10,291,0.162696249638063
593,11,339,0.166328153273247
593,12,387,0.166328153273247
593,13,435,0.166328153273247
593,14,479,0.166328153273247
593,15,517,0.166328153273247
594,1,7,0.027936818388015
594,2,19,0.0492286404051121
594,3,37,0.0697185342176493
594,4,61,0.0923594783262969
594,5,91,0.105851309839768
594,6,125,0.117681355246206
594,7,162,0.133523600199278
594,8,202,0.152777712036662
594,9,245,0.162696249638063
594,10,291,0.166328153273247
594,11,339,0.166328153273247
594,12,387,0.166328153273247
594,13,435,0.166328153273247
594,14,479,0.166328153273247
594,15,517,0.166328153273247
595,1,7,0.0228867648627682
595,2,19,0.0452536997183302
595,3,37,0.0660628665784023
595,4,61,0.0886658061870465
595,5,90,0.105060440498
595,6,123,0.118709746089383
595,7,160,0.132443747841292
595,8,200,0.151243082559919
595,9,243,0.166328153273247
595,10,288,0.166328153273247
595,11,335,0.166328153273247
595,12,383,0.166328153273247
595,13,429,0.166328153273247
595,14,472,0.166328153273247
595,15,513,0.166328153273247
596,1,7,0.0215856930633996
596,2,19,0.0440918586962871
596,3,37,0.0665011941806418
596,4,60,0.0827944623219466
596,5,88,0.100287200030537
596,6,121,0.118999093145743
596,7,158,0.136712835575437
596,8,198,0.145340363229415
596,9,241,0.154928815537495
596,10,286,0.166328153273247
596,11,332,0.166328153273247
596,12,377,0.166328153273247
596,13,422,0.166328153273247
596,14,466,0.166328153273247
596,15,507,0.166328153273247
597,1,7,0.0200195896546618
597,2,19,0.0441854190794643
597,3,36,0.0596559246299073
597,4,58,0.0753765811514555
597,5,85,0.096588451425577
597,6,117,0.116813968756627
597,7,154,0.132236199862105
597,8,194,0.140586326516437
597,9,237,0.145340363229415
597,10,281,0.154928815537495
597,11,324,0.166328153273247
597,12,367,0.166328153273247
597,13,410,0.166328153273247
597,14,453,0.166328153273247
597,15,495,0.166328153273247
598,1,7,0.0204996505409915
598,2,19,0.038849374548671
598,3,36,0.0532202367172163
598,4,58,0.0721210130002607
598,5,85,0.0854416010272949
598,6,117,0.0967107862846645
598,7,154,0.10424029663746
598,8,194,0.114051727925033
598,9,237,0.124546798797342
598,10,281,0.134706156371678
598,11,324,0.144898830276587
598,12,367,0.152945332105644
598,13,410,0.161856983948819
598,14,453,0.164763251308503
598,15,495,0.166328153273247
599,1,7,0.0231082776704172
599,2,19,0.0354930655849252
599,3,37,0.05225878662284
599,4,60,0.0721997848063026
599,5,88,0.091203541174076
599,6,121,0.10424029663746
599,7,158,0.110635271799398
599,8,198,0.124546798797342
599,9,241,0.134706156371678
599,10,286,0.144898830276587
599,11,332,0.152945332105644
599,12,377,0.161856983948819
599,13,422,0.164763251308503
599,14,466,0.166328153273247
599,15,507,0.166328153273247
600,1,7,0.0221342129014181
600,2,19,0.0337405205143167
600,3,37,0.0528627839621461
600,4,61,0.070506830513535
600,5,90,0.090137521299263
600,6,123,0.104448926052073
600,7,160,0.123934413179581
600,8,200,0.134706156371678
600,9,243,0.144898830276587
600,10,288,0.152945332105644
600,11,335,0.161856983948819
600,12,383,0.164763251308503
600,13,429,0.166328153273247
600,14,472,0.166328153273247
600,15,513,0.166328153273247
601,1,7,0.0310691658822579
601,2,19,0.0555547004561159
601,3,37,0.071176890981776
601,4,61,0.090137521299263
601,5,91,0.10154882290049
601,6,125,0.114271109707576
601,7,162,0.124979037647065
601,8,202,0.138299936752776
601,9,245,0.150057358028208
601,10,291,0.159436102816377
601,11,339,0.161856983948819
601,12,387,0.166328153273247
601,13,435,0.166328153273247
601,14,479,0.166328153273247
601,15,517,0.166328153273247
602,1,7,0.0244182422795677
602,2,19,0.0424897926129603
602,3,37,0.0604857248472151
602,4,61,0.0800378192281407
602,5,91,0.0943610214187396
602,6,125,0.115644426896379
602,7,162,0.130938108164142
602,8,202,0.143773649438412
602,9,245,0.152945332105644
602,10,291,0.161856983948819
602,11,339,0.164763251308503
602,12,387,0.166328153273247
602,13,435,0.166328153273247
602,14,479,0.166328153273247
602,15,517,0.166328153273247
603,1,7,0.0234837306246681
603,2,19,0.0356959974289142
603,3,37,0.0471903906572189
603,4,61,0.0691682891330609
603,5,90,0.0850345419629554
603,6,123,0.108089512863421
603,7,160,0.129707856865073
603,8,200,0.144898830276587
603,9,243,0.152945332105644
603,10,288,0.161856983948819
603,11,335,0.164763251308503
603,12,383,0.166328153273247
603,13,429,0.166328153273247
603,14,472,0.166328153273247
603,15,513,0.166328153273247
604,1,7,0.0239724750198189
604,2,19,0.0410695162401504
604,3,37,0.051375687903259
604,4,60,0.0595841526580444
604,5,88,0.0867490100381263
604,6,121,0.108759614866623
604,7,158,0.129646502209988
604,8,198,0.14840242417583
604,9,241,0.161856983948819
604,10,286,0.164763251308503
604,11,332,0.166328153273247
604,12,377,0.166328153273247
604,13,422,0.166328153273247
604,14,466,0.166328153273247
604,15,507,0.166328153273247
605,1,7,0.0216895825042235
605,2,19,0.0405846385624986
605,3,36,0.0561880726213228
605,4,58,0.0722401449661375
605,5,85,0.0850747855917096
605,6,117,0.108325840934335
605,7,154,0.127702712610217
605,8,194,0.14547345340162
605,9,237,0.160244997661467
605,10,281,0.166328153273247
605,11,324,0.166328153273247
605,12,367,0.166328153273247
605,13,410,0.166328153273247
605,14,453,0.166328153273247
605,15,495,0.166328153273247
606,1,7,0.0211745647213501
606,2,18,0.0405846385624986
606,3,34,0.0561880726213228
606,4,55,0.0722401449661375
606,5,81,0.0824004973270697
606,6,112,0.09597366047887
606,7,148,0.116453787914392
606,8,188,0.135718782009628
606,9,230,0.149401393895487
606,10,272,0.162683027469904
606,11,314,0.166328153273247
606,12,356,0.166328153273247
606,13,398,0.166328153273247
606,14,440,0.166328153273247
606,15,482,0.166328153273247
607,1,7,0.0263988317099432
607,2,18,0.0418005243999539
607,3,34,0.0638734576293046
607,4,55,0.0807349727132984
607,5,81,0.095921572256658
607,6,112,0.105271294598499
607,7,148,0.124395979102126
607,8,188,0.139523930424685
607,9,230,0.152083616357344
607,10,272,0.162683027469904
607,11,314,0.166328153273247
607,12,356,0.166328153273247
607,13,398,0.166328153273247
607,14,440,0.166328153273247
607,15,482,0.166328153273247
608,1,7,0.0198824310172182
608,2,19,0.0372038995633808
608,3,36,0.0513315870765585
608,4,58,0.0684302433310871
608,5,85,0.0788953314096725
608,6,117,0.085571719055468
608,7,154,0.110672743790608
608,8,194,0.126538615866608
608,9,237,0.138334960233419
608,10,281,0.153503084558608
608,11,324,0.159121463305311
608,12,367,0.162683027469904
608,13,410,0.166328153273247
608,14,453,0.166328153273247
608,15,495,0.166328153273247
609,1,7,0.0216637683337646
609,2,19,0.0404291649459351
609,3,37,0.0590596512625675
609,4,60,0.0716978256400539
609,5,88,0.0788953314096725
609,6,121,0.0926058847519765
609,7,158,0.114419290739723
609,8,198,0.131142898580406
609,9,241,0.142068100698203
609,10,286,0.159121463305311
609,11,332,0.162683027469904
609,12,377,0.166328153273247
609,13,422,0.166328153273247
609,14,466,0.166328153273247
609,15,507,0.166328153273247
610,1,7,0.0238821582418876
610,2,19,0.0488768465153876
610,3,37,0.0622651302319434
610,4,61,0.0716978256400539
610,5,90,0.0788953314096725
610,6,123,0.095623854371471
610,7,160,0.11536861869719
610,8,200,0.132219384570677
610,9,243,0.14837226289337
610,10,288,0.162683027469904
610,11,335,0.166328153273247
610,12,383,0.166328153273247
610,13,429,0.166328153273247
610,14,472,0.166328153273247
610,15,513,0.166328153273247
611,1,7,0.0279088075489666
611,2,19,0.0431494926454791
611,3,37,0.0504059440371979
611,4,61,0.0607279150977237
611,5,91,0.0777365656950136
611,6,125,0.0902048678547142
611,7,162,0.1104653260486
611,8,202,0.13502551835486
611,9,245,0.14840242417583
611,10,291,0.161856983948819
611,11,339,0.164763251308503
611,12,387,0.166328153273247
611,13,435,0.166328153273247
611,14,479,0.166328153273247
611,15,517,0.166328153273247
612,1,7,0.0268237837171204
612,2,19,0.0428265341348851
612,3,37,0.0536697119973725
612,4,61,0.0622651302319434
612,5,91,0.0756635344363425
612,6,125,0.0964238627184537
612,7,162,0.114870630978953
612,8,202,0.136553329615274
612,9,245,0.156670942575715
612,10,291,0.164763251308503
612,11,339,0.166328153273247
612,12,387,0.166328153273247
612,13,435,0.166328153273247
612,14,479,0.166328153273247
612,15,517,0.166328153273247
613,1,7,0.0256149577017939
613,2,19,0.0475736444190034
613,3,37,0.0585930069056981
613,4,61,0.0690007264547114
613,5,90,0.0824004973270697
613,6,123,0.09597366047887
613,7,160,0.116235556270209
613,8,200,0.135718782009628
613,9,243,0.149401393895487
613,10,288,0.162683027469904
613,11,335,0.166328153273247
613,12,383,0.166328153273247
613,13,429,0.166328153273247
613,14,472,0.166328153273247
613,15,513,0.166328153273247
614,1,7,0.0272918368503112
614,2,19,0.0473850200526756
614,3,37,0.0576476516585194
614,4,60,0.0722401449661375
614,5,88,0.0824004973270697
614,6,121,0.09597366047887
614,7,158,0.116453787914392
614,8,198,0.135718782009628
614,9,241,0.149401393895487
614,10,286,0.162683027469904
614,11,332,0.166328153273247
614,12,377,0.166328153273247
614,13,422,0.166328153273247
614,14,466,0.166328153273247
614,15,507,0.166328153273247
615,1,7,0.0250568879339877
615,2,19,0.0448032643915887
615,3,36,0.0571060629969769
615,4,58,0.0722401449661375
615,5,85,0.0824004973270697
615,6,117,0.09597366047887
615,7,154,0.116453787914392
615,8,194,0.135718782009628
615,9,237,0.149401393895487
615,10,281,0.162683027469904
615,11,324,0.166328153273247
615,12,367,0.166328153273247
615,13,410,0.166328153273247
615,14,453,0.166328153273247
615,15,495,0.166328153273247
616,1,7,0.0262609793334637
616,2,18,0.0467298829184303
616,3,34,0.0702169485987793
616,4,55,0.0824004973270697
616,5,81,0.095921572256658
616,6,112,0.104749656103947
616,7,148,0.113890274706931
616,8,188,0.128271007778864
616,9,230,0.142547473517668
616,10,272,0.152083616357344
616,11,314,0.162683027469904
616,12,356,0.166328153273247
616,13,398,0.166328153273247
616,14,440,0.166328153273247
616,15,482,0.166328153273247
617,1,7,0.0239705101630756
617,2,19,0.0447496136796239
617,3,36,0.0648446372669507
617,4,58,0.08155491776853
617,5,85,0.0946419757725926
617,6,117,0.102410955303276
617,7,154,0.11114323341602
617,8,194,0.115996757945499
617,9,237,0.122974054051871
617,10,281,0.124388869003678
617,11,324,0.124388869003678
617,12,367,0.124456415794795
617,13,410,0.124456415794795
617,14,453,0.131479694624466
617,15,495,0.142547473517668
618,1,7,0.0245804830469165
618,2,19,0.0488915409372957
618,3,37,0.0720509188543239
618,4,60,0.0920280365875346
618,5,88,0.102410955303276
618,6,121,0.109828978593501
618,7,158,0.115996757945499
618,8,198,0.122974054051871
618,9,241,0.122974054051871
618,10,286,0.122974054051871
618,11,332,0.124388869003678
618,12,377,0.124456415794795
618,13,422,0.131479694624466
618,14,466,0.142547473517668
618,15,507,0.152083616357344
619,1,7,0.0259996164819328
619,2,19,0.0509561298902194
619,3,37,0.0783074631778629
619,4,61,0.094088141852228
619,5,90,0.108981577421959
619,6,123,0.115735604561919
619,7,160,0.122771810684989
619,8,200,0.122974054051871
619,9,243,0.122974054051871
619,10,288,0.122974054051871
619,11,335,0.122974054051871
619,12,383,0.131479694624466
619,13,429,0.142547473517668
619,14,472,0.152083616357344
619,15,513,0.162683027469904
620,1,7,0.0235167990014265
620,2,19,0.0484449675991017
620,3,37,0.0672858585108598
620,4,61,0.0896978617245338
620,5,91,0.107291707727268
620,6,125,0.122410934111104
620,7,162,0.122771810684989
620,8,202,0.122771810684989
620,9,245,0.122974054051871
620,10,291,0.122974054051871
620,11,339,0.131479694624466
620,12,387,0.142547473517668
620,13,435,0.152083616357344
620,14,479,0.162683027469904
620,15,517,0.166328153273247
621,1,7,0.0248793364541431
621,2,19,0.048822614407217
621,3,37,0.0757397913739365
621,4,61,0.0972015568475212
621,5,91,0.107445443149168
621,6,125,0.122771810684989
621,7,162,0.122771810684989
621,8,202,0.122771810684989
621,9,245,0.122974054051871
621,10,291,0.122974054051871
621,11,339,0.131479694624466
621,12,387,0.142547473517668
621,13,435,0.152083616357344
621,14,479,0.162683027469904
621,15,517,0.166328153273247
622,1,7,0.0247802772723649
622,2,19,0.0551700741299321
622,3,37,0.0792532295382119
622,4,61,0.0999947556637468
622,5,90,0.107445443149168
622,6,123,0.122771810684989
622,7,160,0.122771810684989
622,8,200,0.122771810684989
622,9,243,0.122974054051871
622,10,288,0.122974054051871
622,11,335,0.131479694624466
622,12,383,0.142547473517668
622,13,429,0.152083616357344
622,14,472,0.162683027469904
622,15,513,0.166328153273247
623,1,7,0.0259243105988555
623,2,19,0.0560847607304348
623,3,37,0.0794315793517686
623,4,60,0.0966164066348877
623,5,88,0.113378548785569
623,6,121,0.11584073197208
623,7,158,0.122771810684989
623,8,198,0.122771810684989
623,9,241,0.122771810684989
623,10,286,0.131479694624466
623,11,332,0.142547473517668
623,12,377,0.152083616357344
623,13,422,0.162683027469904
623,14,466,0.166328153273247
623,15,507,0.166328153273247
624,1,7,0.0285126726979977
624,2,19,0.0557184392443937
624,3,36,0.072552983839569
624,4,58,0.095921572256658
624,5,85,0.104749656103947
624,6,117,0.113378548785569
624,7,154,0.11584073197208
624,8,194,0.122771810684989
624,9,237,0.131479694624466
624,10,281,0.142547473517668
624,11,324,0.152083616357344
624,12,367,0.162683027469904
624,13,410,0.166328153273247
624,14,453,0.166328153273247
624,15,495,0.166328153273247
625,1,7,0.0274139453970987
625,2,18,0.0531106191528606
625,3,34,0.0725341802683749
625,4,55,0.0937482847347562
625,5,81,0.104749656103947
625,6,112,0.113378548785569
625,7,148,0.11584073197208
625,8,188,0.122771810684989
625,9,230,0.131479694624466
625,10,272,0.142547473517668
625,11,314,0.152083616357344
625,12,356,0.162683027469904
625,13,398,0.166328153273247
625,14,440,0.166328153273247
625,15,482,0.166328153273247
626,1,7,0.0238588453194626
626,2,19,0.0388304299592812
626,3,36,0.0543317712095999
626,4,58,0.0649757540104681
626,5,85,0.0755285354742945
626,6,117,0.0877848422023646
626,7,154,0.0992836836879991
626,8,194,0.110575044451307
626,9,237,0.127230385857497
626,10,281,0.140923296851693
626,11,324,0.152083616357344
626,12,367,0.162683027469904
626,13,410,0.166328153273247
626,14,453,0.166328153273247
626,15,495,0.166328153273247
627,1,7,0.0216691272219257
627,2,19,0.0429400504210872
627,3,37,0.0572308581166483
627,4,60,0.0699826468440671
627,5,88,0.0814877728141962
627,6,121,0.0937126776540565
627,7,158,0.106534125655796
627,8,198,0.115996757945499
627,9,241,0.131294742124441
627,10,286,0.142547473517668
627,11,332,0.152083616357344
627,12,377,0.162683027469904
627,13,422,0.166328153273247
627,14,466,0.166328153273247
627,15,507,0.166328153273247
628,1,7,0.0262816567180238
628,2,19,0.0502527847502755
628,3,37,0.0626306221077887
628,4,61,0.0792507886474516
628,5,90,0.0931404229679826
628,6,123,0.105425328399137
628,7,160,0.115996757945499
628,8,200,0.12176602480709
628,9,243,0.131479694624466
628,10,288,0.142547473517668
628,11,335,0.152083616357344
628,12,383,0.162683027469904
628,13,429,0.166328153273247
628,14,472,0.166328153273247
628,15,513,0.166328153273247
629,1,7,0.0231486572304779
629,2,19,0.0385894462649453
629,3,37,0.0620433031899552
629,4,61,0.0749846829346512
629,5,91,0.0882898215568075
629,6,125,0.10228380444786
629,7,162,0.11114323341602
629,8,202,0.115996757945499
629,9,245,0.122974054051871
629,10,291,0.124388869003678
629,11,339,0.131479694624466
629,12,387,0.142547473517668
629,13,435,0.152083616357344
629,14,479,0.162683027469904
629,15,517,0.166328153273247
630,1,7,0.0291576338145403
630,2,19,0.0511481673468875
630,3,37,0.0625052134408993
630,4,61,0.0820249193048717
630,5,91,0.0968663449961397
630,6,125,0.109828978593501
630,7,162,0.115996757945499
630,8,202,0.122974054051871
630,9,245,0.122974054051871
630,10,291,0.131479694624466
630,11,339,0.142547473517668
630,12,387,0.152083616357344
630,13,435,0.162683027469904
630,14,479,0.166328153273247
630,15,517,0.166328153273247
631,1,7,0.0282230626488134
631,2,19,0.0507950881210728
631,3,37,0.0693309584276144
631,4,61,0.0853607684076194
631,5,90,0.104222724081151
631,6,123,0.112122241287624
631,7,160,0.120796010811164
631,8,200,0.122974054051871
631,9,243,0.131479694624466
631,10,288,0.142547473517668
631,11,335,0.152083616357344
631,12,383,0.162683027469904
631,13,429,0.166328153273247
631,14,472,0.166328153273247
631,15,513,0.166328153273247
632,1,7,0.0260719552506421
632,2,19,0.0512109205805356
632,3,37,0.0746999112243702
632,4,60,0.0940526123522979
632,5,88,0.104185177298588
632,6,121,0.119906961833627
632,7,158,0.122771810684989
632,8,198,0.122771810684989
632,9,241,0.131479694624466
632,10,286,0.142547473517668
632,11,332,0.152083616357344
632,12,377,0.162683027469904
632,13,422,0.166328153273247
632,14,466,0.166328153273247
632,15,507,0.166328153273247
633,1,7,0.0272661949873463
633,2,19,0.0520515991661464
